"time","output","temperature_room","temperature_labnode"
"2022-09-21 01:16:08+00",877,296.1233333333333,306.24
"2022-09-21 01:16:10+00",877,296.11400000000003,306.23
"2022-09-21 01:16:12+00",877,296.108,306.22
"2022-09-21 01:16:14+00",877,296.10714285714283,306.23
"2022-09-21 01:16:16+00",877,296.1175,306.245
"2022-09-21 01:16:18+00",877,296.125,306.24
"2022-09-21 01:16:20+00",877,296.13999999999993,306.245
"2022-09-21 01:16:22+00",877,296.12,306.24
"2022-09-21 01:16:24+00",877,296.12166666666667,306.23
"2022-09-21 01:16:26+00",877,296.12,306.22
"2022-09-21 01:16:28+00",877,296.12333333333333,306.24
"2022-09-21 01:16:30+00",877,296.1360000000001,306.24
"2022-09-21 01:16:32+00",877,296.12600000000003,306.22
"2022-09-21 01:16:34+00",877,296.1125,306.23
"2022-09-21 01:16:36+00",877,296.1225,306.21500000000003
"2022-09-21 01:16:38+00",877,296.13,306.22
"2022-09-21 01:16:40+00",877,296.13,306.225
"2022-09-21 01:16:42+00",877,296.12,306.22
"2022-09-21 01:16:44+00",877,296.125,306.21500000000003
"2022-09-21 01:16:46+00",877,296.13,306.22
"2022-09-21 01:16:48+00",877,296.125,306.21500000000003
"2022-09-21 01:16:50+00",877,296.1325,306.22
"2022-09-21 01:16:52+00",877,296.125,306.21500000000003
"2022-09-21 01:16:54+00",877,296.1242857142857,306.21
"2022-09-21 01:16:56+00",877,296.1142857142857,306.2
"2022-09-21 01:16:58+00",877,296.125,306.21
"2022-09-21 01:17:00+00",877,296.13800000000003,306.21000000000004
"2022-09-21 01:17:02+00",877,296.1175,306.21500000000003
"2022-09-21 01:17:04+00",877,296.12666666666667,306.21500000000003
"2022-09-21 01:17:06+00",877,296.11400000000003,306.21500000000003
"2022-09-21 01:17:08+00",877,296.13571428571424,306.21
"2022-09-21 01:17:10+00",877,296.12666666666667,306.21500000000003
"2022-09-21 01:17:12+00",877,296.125,306.205
"2022-09-21 01:17:14+00",877,296.12,306.2
"2022-09-21 01:17:16+00",877,296.125,306.21000000000004
"2022-09-21 01:17:18+00",877,296.1325,306.21
"2022-09-21 01:17:20+00",877,296.11999999999995,306.205
"2022-09-21 01:17:22+00",877,296.1166666666666,306.21500000000003
"2022-09-21 01:17:24+00",877,296.12600000000003,306.21
"2022-09-21 01:17:26+00",877,296.1175,306.205
"2022-09-21 01:17:28+00",877,296.1233333333334,306.21000000000004
"2022-09-21 01:17:30+00",877,296.1125,306.21
"2022-09-21 01:17:32+00",877,296.13,306.205
"2022-09-21 01:17:34+00",877,296.1333333333333,306.2
"2022-09-21 01:17:36+00",877,296.15,306.2
"2022-09-21 01:17:38+00",877,296.14,306.21500000000003
"2022-09-21 01:17:40+00",877,296.1325,306.205
"2022-09-21 01:17:42+00",877,296.14,306.2
"2022-09-21 01:17:44+00",877,296.12750000000005,306.21
"2022-09-21 01:17:46+00",877,296.12600000000003,306.21
"2022-09-21 01:17:48+00",877,296.1433333333333,306.21
"2022-09-21 01:17:50+00",877,296.13428571428574,306.21
"2022-09-21 01:17:52+00",877,296.1360000000001,306.21500000000003
"2022-09-21 01:17:54+00",877,296.13199999999995,306.23
"2022-09-21 01:17:56+00",877,296.13714285714286,306.225
"2022-09-21 01:17:58+00",877,296.1533333333333,306.21500000000003
"2022-09-21 01:18:00+00",877,296.13,306.21500000000003
"2022-09-21 01:18:02+00",877,296.15142857142854,306.22
"2022-09-21 01:18:04+00",877,296.13599999999997,306.225
"2022-09-21 01:18:06+00",877,296.13800000000003,306.23
"2022-09-21 01:18:08+00",877,296.1385714285714,306.24
"2022-09-21 01:18:10+00",877,296.1328571428571,306.22
"2022-09-21 01:18:12+00",877,296.1316666666667,306.23
"2022-09-21 01:18:14+00",877,296.13199999999995,306.22
"2022-09-21 01:18:16+00",877,296.1333333333334,306.22
"2022-09-21 01:18:18+00",877,296.14,306.22
"2022-09-21 01:18:20+00",877,296.1375,306.22
"2022-09-21 01:18:22+00",877,296.12857142857143,306.21500000000003
"2022-09-21 01:18:24+00",877,296.14,306.22
"2022-09-21 01:18:26+00",877,296.13666666666666,306.21500000000003
"2022-09-21 01:18:28+00",877,296.12399999999997,306.22
"2022-09-21 01:18:30+00",877,296.13,306.21500000000003
"2022-09-21 01:18:32+00",877,296.12600000000003,306.2
"2022-09-21 01:18:34+00",877,296.13625,306.21
"2022-09-21 01:18:36+00",877,296.1383333333333,306.21
"2022-09-21 01:18:38+00",877,296.13714285714286,306.2
"2022-09-21 01:18:40+00",877,296.14,306.195
"2022-09-21 01:18:42+00",877,296.13599999999997,306.195
"2022-09-21 01:18:44+00",877,296.125,306.195
"2022-09-21 01:18:46+00",877,296.12999999999994,306.2
"2022-09-21 01:18:48+00",877,296.1333333333333,306.185
"2022-09-21 01:18:50+00",877,296.125,306.185
"2022-09-21 01:18:52+00",877,296.13000000000005,306.19
"2022-09-21 01:18:54+00",877,296.1242857142857,306.18
"2022-09-21 01:18:56+00",877,296.1266666666667,306.18
"2022-09-21 01:18:58+00",877,296.1333333333334,306.17
"2022-09-21 01:19:00+00",877,296.1325,306.18
"2022-09-21 01:19:02+00",877,296.12,306.17
"2022-09-21 01:19:04+00",877,296.12600000000003,306.17
"2022-09-21 01:19:06+00",877,296.1383333333333,306.17
"2022-09-21 01:19:08+00",877,296.14000000000004,306.17
"2022-09-21 01:19:10+00",877,296.12857142857143,306.17
"2022-09-21 01:19:12+00",877,296.12624999999997,306.165
"2022-09-21 01:19:14+00",877,296.12333333333333,306.175
"2022-09-21 01:19:16+00",877,296.12,306.165
"2022-09-21 01:19:18+00",877,296.1225,306.17
"2022-09-21 01:19:20+00",877,296.12666666666667,306.18
"2022-09-21 01:19:22+00",877,296.13,306.17
"2022-09-21 01:19:24+00",877,296.11199999999997,306.17
"2022-09-21 01:19:26+00",877,296.13000000000005,306.17
"2022-09-21 01:19:28+00",877,296.12142857142857,306.175
"2022-09-21 01:19:30+00",877,296.1166666666667,306.17
"2022-09-21 01:19:32+00",877,296.10999999999996,306.17
"2022-09-21 01:19:34+00",877,296.09999999999997,306.165
"2022-09-21 01:19:36+00",877,296.115,306.165
"2022-09-21 01:19:38+00",877,296.12,306.16
"2022-09-21 01:19:40+00",877,296.1125,306.165
"2022-09-21 01:19:42+00",877,296.1066666666667,306.16
"2022-09-21 01:19:44+00",877,296.10600000000005,306.165
"2022-09-21 01:19:46+00",877,296.1133333333333,306.165
"2022-09-21 01:19:48+00",877,296.10999999999996,306.175
"2022-09-21 01:19:50+00",877,296.12857142857143,306.165
"2022-09-21 01:19:52+00",877,296.11249999999995,306.175
"2022-09-21 01:19:54+00",877,296.11199999999997,306.165
"2022-09-21 01:19:56+00",877,296.1228571428571,306.175
"2022-09-21 01:19:58+00",877,296.10599999999994,306.175
"2022-09-21 01:20:00+00",877,296.1025,306.18
"2022-09-21 01:20:02+00",877,296.1028571428571,306.175
"2022-09-21 01:20:04+00",877,296.1,306.165
"2022-09-21 01:20:06+00",877,296.1175,306.185
"2022-09-21 01:20:08+00",877,296.1116666666667,306.175
"2022-09-21 01:20:10+00",877,296.11375,306.175
"2022-09-21 01:20:12+00",877,296.10714285714283,306.18
"2022-09-21 01:20:14+00",877,296.11,306.175
"2022-09-21 01:20:16+00",877,296.11,306.16
"2022-09-21 01:20:18+00",877,296.105,306.16
"2022-09-21 01:20:20+00",877,296.1,306.16
"2022-09-21 01:20:22+00",877,296.1114285714285,306.165
"2022-09-21 01:20:24+00",877,296.11,306.17
"2022-09-21 01:20:26+00",877,296.1116666666667,306.175
"2022-09-21 01:20:28+00",877,296.11999999999995,306.17
"2022-09-21 01:20:30+00",877,296.1025,306.16
"2022-09-21 01:20:32+00",877,296.11333333333334,306.175
"2022-09-21 01:20:34+00",877,296.115,306.165
"2022-09-21 01:20:36+00",877,296.12,306.175
"2022-09-21 01:20:38+00",877,296.12333333333333,306.17
"2022-09-21 01:20:40+00",877,296.13166666666666,306.16
"2022-09-21 01:20:42+00",877,296.1066666666666,306.17
"2022-09-21 01:20:44+00",877,296.11,306.175
"2022-09-21 01:20:46+00",877,296.11400000000003,306.175
"2022-09-21 01:20:48+00",877,296.1171428571429,306.17
"2022-09-21 01:20:50+00",877,296.115,306.18
"2022-09-21 01:20:52+00",877,296.1175,306.17
"2022-09-21 01:20:54+00",877,296.11,306.175
"2022-09-21 01:20:56+00",877,296.11875,306.18
"2022-09-21 01:20:58+00",877,296.12999999999994,306.17
"2022-09-21 01:21:00+00",877,296.1171428571429,306.175
"2022-09-21 01:21:02+00",877,296.10166666666663,306.175
"2022-09-21 01:21:04+00",877,296.10999999999996,306.175
"2022-09-21 01:21:06+00",877,296.125,306.18
"2022-09-21 01:21:08+00",877,296.11571428571426,306.175
"2022-09-21 01:21:10+00",877,296.1175,306.18
"2022-09-21 01:21:12+00",877,296.11400000000003,306.175
"2022-09-21 01:21:14+00",877,296.1171428571429,306.18
"2022-09-21 01:21:16+00",877,296.12166666666667,306.17
"2022-09-21 01:21:18+00",877,296.1125,306.175
"2022-09-21 01:21:20+00",877,296.1133333333334,306.18
"2022-09-21 01:21:22+00",877,296.1175,306.175
"2022-09-21 01:21:24+00",877,296.11285714285714,306.175
"2022-09-21 01:21:26+00",877,296.11199999999997,306.185
"2022-09-21 01:21:28+00",877,296.10600000000005,306.175
"2022-09-21 01:21:30+00",877,296.11,306.175
"2022-09-21 01:21:32+00",877,296.10428571428565,306.17
"2022-09-21 01:21:34+00",877,296.12,306.18
"2022-09-21 01:21:36+00",877,296.1175,306.175
"2022-09-21 01:21:38+00",877,296.12166666666667,306.18
"2022-09-21 01:21:40+00",877,296.115,306.165
"2022-09-21 01:21:42+00",877,296.106,306.165
"2022-09-21 01:21:44+00",877,296.1114285714286,306.175
"2022-09-21 01:21:46+00",877,296.09599999999995,306.16
"2022-09-21 01:21:48+00",877,296.1066666666666,306.17
"2022-09-21 01:21:50+00",877,296.1,306.165
"2022-09-21 01:21:52+00",877,296.1,306.16
"2022-09-21 01:21:54+00",877,296.1025,306.165
"2022-09-21 01:21:56+00",877,296.1171428571429,306.165
"2022-09-21 01:21:58+00",877,296.10857142857145,306.16
"2022-09-21 01:22:00+00",877,296.10714285714283,306.15
"2022-09-21 01:22:02+00",877,296.09875,306.155
"2022-09-21 01:22:04+00",877,296.10333333333335,306.155
"2022-09-21 01:22:06+00",877,296.10499999999996,306.145
"2022-09-21 01:22:08+00",877,296.1166666666667,306.145
"2022-09-21 01:22:10+00",877,296.1175,306.15
"2022-09-21 01:22:12+00",877,296.10249999999996,306.145
"2022-09-21 01:22:14+00",877,296.104,306.14
"2022-09-21 01:22:16+00",877,296.104,306.15
"2022-09-21 01:22:18+00",877,296.1014285714286,306.15
"2022-09-21 01:22:20+00",877,296.105,306.15
"2022-09-21 01:22:22+00",877,296.1016666666667,306.135
"2022-09-21 01:22:24+00",877,296.10166666666663,306.145
"2022-09-21 01:22:26+00",877,296.1033333333333,306.145
"2022-09-21 01:22:28+00",877,296.10599999999994,306.145
"2022-09-21 01:22:30+00",877,296.08666666666664,306.14
"2022-09-21 01:22:32+00",877,296.095,306.145
"2022-09-21 01:22:34+00",877,296.09,306.14
"2022-09-21 01:22:36+00",877,296.10833333333335,306.15
"2022-09-21 01:22:38+00",877,296.10333333333335,306.15
"2022-09-21 01:22:40+00",877,296.10428571428565,306.15
"2022-09-21 01:22:42+00",877,296.09166666666664,306.155
"2022-09-21 01:22:44+00",877,296.10714285714283,306.155
"2022-09-21 01:22:46+00",877,296.10499999999996,306.16
"2022-09-21 01:22:48+00",877,296.09999999999997,306.16
"2022-09-21 01:22:50+00",877,296.10249999999996,306.165
"2022-09-21 01:22:52+00",877,296.1028571428571,306.16
"2022-09-21 01:22:54+00",877,296.1,306.175
"2022-09-21 01:22:56+00",877,296.09399999999994,306.165
"2022-09-21 01:22:58+00",877,296.1,306.165
"2022-09-21 01:23:00+00",877,296.098,306.17
"2022-09-21 01:23:02+00",877,296.09499999999997,306.165
"2022-09-21 01:23:04+00",877,296.10714285714295,306.165
"2022-09-21 01:23:06+00",877,296.106,306.16
"2022-09-21 01:23:08+00",877,296.10333333333335,306.16
"2022-09-21 01:23:10+00",877,296.10833333333335,306.16
"2022-09-21 01:23:12+00",877,296.10333333333335,306.165
"2022-09-21 01:23:14+00",877,296.10714285714283,306.165
"2022-09-21 01:23:16+00",877,296.1,306.175
"2022-09-21 01:23:18+00",877,296.1,306.17
"2022-09-21 01:23:20+00",877,296.0933333333333,306.17
"2022-09-21 01:23:22+00",877,296.1,306.17
"2022-09-21 01:23:24+00",877,296.105,306.18
"2022-09-21 01:23:26+00",877,296.1,306.17
"2022-09-21 01:23:28+00",877,296.092,306.175
"2022-09-21 01:23:30+00",877,296.0885714285714,306.175
"2022-09-21 01:23:32+00",877,296.0833333333333,306.16
"2022-09-21 01:23:34+00",877,296.1,306.18
"2022-09-21 01:23:36+00",877,296.09,306.17
"2022-09-21 01:23:38+00",877,296.09,306.17
"2022-09-21 01:23:40+00",877,296.09,306.17
"2022-09-21 01:23:42+00",877,296.08833333333337,306.175
"2022-09-21 01:23:44+00",877,296.0925,306.17
"2022-09-21 01:23:46+00",877,296.1,306.175
"2022-09-21 01:23:48+00",877,296.09000000000003,306.165
"2022-09-21 01:23:50+00",877,296.082,306.165
"2022-09-21 01:23:52+00",877,296.09714285714284,306.165
"2022-09-21 01:23:54+00",877,296.09285714285716,306.165
"2022-09-21 01:23:56+00",877,296.0925,306.165
"2022-09-21 01:23:58+00",877,296.10499999999996,306.175
"2022-09-21 01:24:00+00",877,296.09999999999997,306.17
"2022-09-21 01:24:02+00",877,296.1028571428571,306.17
"2022-09-21 01:24:04+00",877,296.108,306.17
"2022-09-21 01:24:06+00",877,296.09,306.17
"2022-09-21 01:24:08+00",1377,296.1042857142857,306.175
"2022-09-21 01:24:10+00",1377,296.09799999999996,306.17
"2022-09-21 01:24:12+00",1377,296.1066666666666,306.17
"2022-09-21 01:24:14+00",1377,296.108,306.17
"2022-09-21 01:24:16+00",1377,296.10999999999996,306.16
"2022-09-21 01:24:18+00",1377,296.09714285714284,306.16
"2022-09-21 01:24:20+00",1377,296.09124999999995,306.165
"2022-09-21 01:24:22+00",1377,296.1057142857143,306.17
"2022-09-21 01:24:24+00",1377,296.11,306.165
"2022-09-21 01:24:26+00",1377,296.10749999999996,306.16
"2022-09-21 01:24:28+00",1377,296.092,306.17
"2022-09-21 01:24:30+00",1377,296.09666666666664,306.17
"2022-09-21 01:24:32+00",1377,296.104,306.18
"2022-09-21 01:24:34+00",1377,296.1,306.175
"2022-09-21 01:24:36+00",1377,296.0933333333333,306.17
"2022-09-21 01:24:38+00",1377,296.09399999999994,306.16
"2022-09-21 01:24:40+00",1377,296.0875,306.16
"2022-09-21 01:24:42+00",1377,296.07399999999996,306.16
"2022-09-21 01:24:44+00",1377,296.06666666666666,306.175
"2022-09-21 01:24:46+00",1377,296.06142857142856,306.165
"2022-09-21 01:24:48+00",1377,296.05285714285714,306.155
"2022-09-21 01:24:50+00",1377,296.04,306.165
"2022-09-21 01:24:52+00",1377,296.04,306.165
"2022-09-21 01:24:54+00",1377,296.034,306.165
"2022-09-21 01:24:56+00",1377,296.02750000000003,306.16
"2022-09-21 01:24:58+00",1377,296.0128571428572,306.17
"2022-09-21 01:25:00+00",1377,295.98875000000004,306.165
"2022-09-21 01:25:02+00",1377,295.99142857142857,306.16
"2022-09-21 01:25:04+00",1377,295.99000000000007,306.165
"2022-09-21 01:25:06+00",1377,295.97,306.17
"2022-09-21 01:25:08+00",1377,295.955,306.16
"2022-09-21 01:25:10+00",1377,295.9325,306.165
"2022-09-21 01:25:12+00",1377,295.94500000000005,306.17
"2022-09-21 01:25:14+00",1377,295.932,306.155
"2022-09-21 01:25:16+00",1377,295.9175,306.15
"2022-09-21 01:25:18+00",1377,295.9066666666667,306.15
"2022-09-21 01:25:20+00",1377,295.886,306.15
"2022-09-21 01:25:22+00",1377,295.87399999999997,306.16
"2022-09-21 01:25:24+00",1377,295.85999999999996,306.15
"2022-09-21 01:25:26+00",1377,295.83666666666664,306.155
"2022-09-21 01:25:28+00",1377,295.8333333333333,306.155
"2022-09-21 01:25:30+00",1377,295.82,306.145
"2022-09-21 01:25:32+00",1377,295.82714285714286,306.14
"2022-09-21 01:25:34+00",1377,295.82,306.14
"2022-09-21 01:25:36+00",1377,295.81399999999996,306.135
"2022-09-21 01:25:38+00",1377,295.805,306.135
"2022-09-21 01:25:40+00",1377,295.78,306.135
"2022-09-21 01:25:42+00",1377,295.7675,306.13
"2022-09-21 01:25:44+00",1377,295.76,306.13
"2022-09-21 01:25:46+00",1377,295.745,306.13
"2022-09-21 01:25:48+00",1377,295.7225,306.125
"2022-09-21 01:25:50+00",1377,295.716,306.125
"2022-09-21 01:25:52+00",1377,295.71833333333336,306.12
"2022-09-21 01:25:54+00",1377,295.69,306.12
"2022-09-21 01:25:56+00",1377,295.68600000000004,306.115
"2022-09-21 01:25:58+00",1377,295.68333333333334,306.11
"2022-09-21 01:26:00+00",1377,295.654,306.11
"2022-09-21 01:26:02+00",1377,295.65333333333336,306.11
"2022-09-21 01:26:04+00",1377,295.635,306.11
"2022-09-21 01:26:06+00",1377,295.63999999999993,306.11
"2022-09-21 01:26:08+00",1377,295.628,306.105
"2022-09-21 01:26:10+00",1377,295.6042857142857,306.095
"2022-09-21 01:26:12+00",1377,295.6133333333333,306.1
"2022-09-21 01:26:14+00",1377,295.605,306.1
"2022-09-21 01:26:16+00",1377,295.59000000000003,306.09
"2022-09-21 01:26:18+00",1377,295.57,306.08
"2022-09-21 01:26:20+00",1377,295.5825,306.065
"2022-09-21 01:26:22+00",1377,295.56399999999996,306.065
"2022-09-21 01:26:24+00",1377,295.5675,306.06
"2022-09-21 01:26:26+00",1377,295.5466666666666,306.05
"2022-09-21 01:26:28+00",1377,295.53,306.05
"2022-09-21 01:26:30+00",1377,295.522,306.05
"2022-09-21 01:26:32+00",1377,295.51599999999996,306.045
"2022-09-21 01:26:34+00",1377,295.538,306.03999999999996
"2022-09-21 01:26:36+00",1377,295.53,306.03499999999997
"2022-09-21 01:26:38+00",1377,295.52,306.03499999999997
"2022-09-21 01:26:40+00",1377,295.5125,306.045
"2022-09-21 01:26:42+00",1377,295.515,306.03
"2022-09-21 01:26:44+00",1377,295.51,306.03
"2022-09-21 01:26:46+00",1377,295.4975,306.03499999999997
"2022-09-21 01:26:48+00",1377,295.4866666666667,306.03
"2022-09-21 01:26:50+00",1377,295.48400000000004,306.03499999999997
"2022-09-21 01:26:52+00",1377,295.49375,306.025
"2022-09-21 01:26:54+00",1377,295.485,306.03
"2022-09-21 01:26:56+00",1377,295.48625000000004,306.02
"2022-09-21 01:26:58+00",1377,295.476,306.02
"2022-09-21 01:27:00+00",1377,295.47625000000005,306.025
"2022-09-21 01:27:02+00",1377,295.4728571428572,306.02
"2022-09-21 01:27:04+00",1377,295.46857142857147,306.02
"2022-09-21 01:27:06+00",1377,295.46833333333336,306.02
"2022-09-21 01:27:08+00",1377,295.45500000000004,306.015
"2022-09-21 01:27:10+00",1377,295.4575,306.025
"2022-09-21 01:27:12+00",1377,295.455,306.015
"2022-09-21 01:27:14+00",1377,295.4433333333333,306
"2022-09-21 01:27:16+00",1377,295.43333333333334,306.005
"2022-09-21 01:27:18+00",1377,295.43,306.005
"2022-09-21 01:27:20+00",1377,295.425,306
"2022-09-21 01:27:22+00",1377,295.425,306.005
"2022-09-21 01:27:24+00",1377,295.43,306.015
"2022-09-21 01:27:26+00",1377,295.42428571428576,305.99
"2022-09-21 01:27:28+00",1377,295.4114285714286,306.005
"2022-09-21 01:27:30+00",1377,295.412,306.01
"2022-09-21 01:27:32+00",1377,295.4025,306.005
"2022-09-21 01:27:34+00",1377,295.3875,306
"2022-09-21 01:27:36+00",1377,295.385,306.01
"2022-09-21 01:27:38+00",1377,295.3875,306.005
"2022-09-21 01:27:40+00",1377,295.3725,306
"2022-09-21 01:27:42+00",1377,295.375,306.005
"2022-09-21 01:27:44+00",1377,295.35999999999996,306.01
"2022-09-21 01:27:46+00",1377,295.346,306
"2022-09-21 01:27:48+00",1377,295.352,306
"2022-09-21 01:27:50+00",1377,295.3625,306
"2022-09-21 01:27:52+00",1377,295.342,305.995
"2022-09-21 01:27:54+00",1377,295.34999999999997,305.99
"2022-09-21 01:27:56+00",1377,295.33799999999997,305.995
"2022-09-21 01:27:58+00",1377,295.336,305.985
"2022-09-21 01:28:00+00",1377,295.33,305.985
"2022-09-21 01:28:02+00",1377,295.33799999999997,305.99
"2022-09-21 01:28:04+00",1377,295.335,305.985
"2022-09-21 01:28:06+00",1377,295.33,305.99
"2022-09-21 01:28:08+00",1377,295.3433333333333,305.98
"2022-09-21 01:28:10+00",1377,295.3328571428571,305.98
"2022-09-21 01:28:12+00",1377,295.3357142857143,305.985
"2022-09-21 01:28:14+00",1377,295.328,305.99
"2022-09-21 01:28:16+00",1377,295.3171428571428,305.97
"2022-09-21 01:28:18+00",1377,295.29857142857145,305.985
"2022-09-21 01:28:20+00",1377,295.306,305.98
"2022-09-21 01:28:22+00",1377,295.315,305.96500000000003
"2022-09-21 01:28:24+00",1377,295.30428571428575,305.975
"2022-09-21 01:28:26+00",1377,295.29333333333335,305.97
"2022-09-21 01:28:28+00",1377,295.28,305.975
"2022-09-21 01:28:30+00",1377,295.275,305.975
"2022-09-21 01:28:32+00",1377,295.28666666666663,305.97
"2022-09-21 01:28:34+00",1377,295.28749999999997,305.97
"2022-09-21 01:28:36+00",1377,295.28,305.975
"2022-09-21 01:28:38+00",1377,295.262,305.96500000000003
"2022-09-21 01:28:40+00",1377,295.27714285714285,305.97
"2022-09-21 01:28:42+00",1377,295.26599999999996,305.97
"2022-09-21 01:28:44+00",1377,295.27,305.96500000000003
