# This file contains voltage measurements accross a 100 Ω shunt resistor driven by the digital current driver.
# KS34470A ACAL TEMP=+2.75075130E+01
# Log started at UTC: 2021-04-13T19:43:25+00:00
# Date,Value KS34470A
2021-04-14 05:11:53.123017,-1.02443878E+01
2021-04-14 05:11:57.176928,-1.02443881E+01
2021-04-14 05:12:01.230778,-1.02443882E+01
2021-04-14 05:12:05.284520,-1.02443883E+01
2021-04-14 05:12:09.338866,-1.02443880E+01
2021-04-14 05:12:13.392629,-1.02443881E+01
2021-04-14 05:12:17.446596,-1.02443880E+01
2021-04-14 05:12:21.500478,-1.02443881E+01
2021-04-14 05:12:25.554369,-1.02443871E+01
2021-04-14 05:12:29.608234,-1.02443877E+01
2021-04-14 05:12:33.662206,-1.02443882E+01
2021-04-14 05:12:37.716054,-1.02443872E+01
2021-04-14 05:12:41.770238,-1.02443876E+01
2021-04-14 05:12:45.824111,-1.02443876E+01
2021-04-14 05:12:49.878048,-1.02443883E+01
2021-04-14 05:12:53.931920,-1.02443878E+01
2021-04-14 05:12:57.985822,-1.02443882E+01
2021-04-14 05:13:02.039638,-1.02443875E+01
2021-04-14 05:13:06.093379,-1.02443867E+01
2021-04-14 05:13:10.147139,-1.02443880E+01
2021-04-14 05:13:14.201061,-1.02443878E+01
2021-04-14 05:13:18.255063,-1.02443881E+01
2021-04-14 05:13:22.308954,-1.02443891E+01
2021-04-14 05:13:26.363132,-1.02443867E+01
2021-04-14 05:13:30.417098,-1.02443874E+01
2021-04-14 05:13:34.554482,-1.02443883E+01
2021-04-14 05:13:38.608336,-1.02443877E+01
2021-04-14 05:13:42.662293,-1.02443876E+01
2021-04-14 05:13:46.716358,-1.02443874E+01
2021-04-14 05:13:50.770440,-1.02443871E+01
2021-04-14 05:13:54.824362,-1.02443870E+01
2021-04-14 05:13:58.878270,-1.02443875E+01
2021-04-14 05:14:02.932208,-1.02443874E+01
2021-04-14 05:14:06.986055,-1.02443874E+01
2021-04-14 05:14:11.039959,-1.02443882E+01
2021-04-14 05:14:15.093824,-1.02443873E+01
2021-04-14 05:14:19.147555,-1.02443879E+01
2021-04-14 05:14:23.201354,-1.02443872E+01
2021-04-14 05:14:27.255354,-1.02443869E+01
2021-04-14 05:14:31.309058,-1.02443876E+01
2021-04-14 05:14:35.362970,-1.02443877E+01
2021-04-14 05:14:39.416659,-1.02443870E+01
2021-04-14 05:14:43.470612,-1.02443864E+01
2021-04-14 05:14:47.524605,-1.02443871E+01
2021-04-14 05:14:51.578399,-1.02443865E+01
2021-04-14 05:14:55.633958,-1.02443863E+01
2021-04-14 05:14:59.689643,-1.02443876E+01
2021-04-14 05:15:03.745631,-1.02443872E+01
2021-04-14 05:15:07.801362,-1.02443868E+01
2021-04-14 05:15:11.857188,-1.02443872E+01
2021-04-14 05:15:15.913396,-1.02443861E+01
2021-04-14 05:15:19.969264,-1.02443856E+01
2021-04-14 05:15:24.025088,-1.02443854E+01
2021-04-14 05:15:28.081008,-1.02443854E+01
2021-04-14 05:15:32.136872,-1.02443855E+01
2021-04-14 05:15:36.192968,-1.02443863E+01
2021-04-14 05:15:40.248964,-1.02443866E+01
2021-04-14 05:15:44.384337,-1.02443853E+01
2021-04-14 05:15:48.440085,-1.02443868E+01
2021-04-14 05:15:52.495848,-1.02443872E+01
2021-04-14 05:15:56.551981,-1.02443873E+01
2021-04-14 05:16:00.607745,-1.02443871E+01
2021-04-14 05:16:04.663608,-1.02443862E+01
2021-04-14 05:16:08.719575,-1.02443869E+01
2021-04-14 05:16:12.775508,-1.02443863E+01
2021-04-14 05:16:16.831854,-1.02443869E+01
2021-04-14 05:16:20.886424,-1.02443867E+01
2021-04-14 05:16:24.940447,-1.02443865E+01
2021-04-14 05:16:28.994555,-1.02443862E+01
2021-04-14 05:16:33.048777,-1.02443865E+01
2021-04-14 05:16:37.102942,-1.02443868E+01
2021-04-14 05:16:41.157028,-1.02443873E+01
2021-04-14 05:16:45.211222,-1.02443854E+01
2021-04-14 05:16:49.265105,-1.02443862E+01
2021-04-14 05:16:53.319387,-1.02443863E+01
2021-04-14 05:16:57.373541,-1.02443864E+01
2021-04-14 05:17:01.427632,-1.02443869E+01
2021-04-14 05:17:05.481897,-1.02443867E+01
2021-04-14 05:17:09.535937,-1.02443872E+01
2021-04-14 05:17:14.448852,-1.02443862E+01
2021-04-14 05:17:18.502933,-1.02443870E+01
2021-04-14 05:17:22.557125,-1.02443868E+01
2021-04-14 05:17:26.611093,-1.02443861E+01
2021-04-14 05:17:30.665408,-1.02443869E+01
2021-04-14 05:17:34.719628,-1.02443864E+01
2021-04-14 05:17:38.773678,-1.02443872E+01
2021-04-14 05:17:42.827907,-1.02443865E+01
2021-04-14 05:17:46.882210,-1.02443872E+01
2021-04-14 05:17:50.936463,-1.02443867E+01
2021-04-14 05:17:54.990823,-1.02443868E+01
2021-04-14 05:17:59.044876,-1.02443870E+01
2021-04-14 05:18:03.099038,-1.02443857E+01
2021-04-14 05:18:07.153210,-1.02443859E+01
2021-04-14 05:18:11.207441,-1.02443863E+01
2021-04-14 05:18:15.261368,-1.02443868E+01
2021-04-14 05:18:19.315778,-1.02443866E+01
2021-04-14 05:18:23.370098,-1.02443864E+01
2021-04-14 05:18:27.424119,-1.02443867E+01
2021-04-14 05:18:31.478533,-1.02443856E+01
2021-04-14 05:18:35.532662,-1.02443866E+01
2021-04-14 05:18:39.587464,-1.02443867E+01
2021-04-14 05:18:43.641857,-1.02443862E+01
2021-04-14 05:18:47.696008,-1.02443862E+01
2021-04-14 05:18:51.750563,-1.02443871E+01
2021-04-14 05:18:55.804668,-1.02443867E+01
2021-04-14 05:18:59.858736,-1.02443865E+01
2021-04-14 05:19:03.912878,-1.02443867E+01
2021-04-14 05:19:07.966967,-1.02443868E+01
2021-04-14 05:19:12.021049,-1.02443863E+01
2021-04-14 05:19:16.075119,-1.02443864E+01
2021-04-14 05:19:20.129166,-1.02443868E+01
2021-04-14 05:19:24.183485,-1.02443855E+01
2021-04-14 05:19:28.237624,-1.02443862E+01
2021-04-14 05:19:32.291625,-1.02443863E+01
2021-04-14 05:19:36.345982,-1.02443869E+01
2021-04-14 05:19:40.400075,-1.02443867E+01
2021-04-14 05:19:44.454303,-1.02443871E+01
2021-04-14 05:19:48.508869,-1.02443874E+01
2021-04-14 05:19:52.562958,-1.02443863E+01
2021-04-14 05:19:56.616963,-1.02443869E+01
2021-04-14 05:20:00.671166,-1.02443867E+01
2021-04-14 05:20:04.725166,-1.02443872E+01
2021-04-14 05:20:08.858348,-1.02443868E+01
2021-04-14 05:20:12.912442,-1.02443870E+01
2021-04-14 05:20:16.966746,-1.02443877E+01
2021-04-14 05:20:21.020828,-1.02443876E+01
2021-04-14 05:20:25.075178,-1.02443873E+01
2021-04-14 05:20:29.129433,-1.02443875E+01
2021-04-14 05:20:33.183793,-1.02443881E+01
2021-04-14 05:20:37.238340,-1.02443867E+01
2021-04-14 05:20:41.292638,-1.02443859E+01
2021-04-14 05:20:45.346833,-1.02443856E+01
2021-04-14 05:20:49.401044,-1.02443860E+01
2021-04-14 05:20:53.455241,-1.02443857E+01
2021-04-14 05:20:57.509433,-1.02443868E+01
2021-04-14 05:21:01.563396,-1.02443871E+01
2021-04-14 05:21:05.617945,-1.02443871E+01
2021-04-14 05:21:09.671948,-1.02443872E+01
2021-04-14 05:21:13.726469,-1.02443870E+01
2021-04-14 05:21:17.780523,-1.02443874E+01
2021-04-14 05:21:21.834770,-1.02443880E+01
2021-04-14 05:21:25.889006,-1.02443878E+01
2021-04-14 05:21:29.943093,-1.02443872E+01
2021-04-14 05:21:33.997263,-1.02443877E+01
2021-04-14 05:21:38.051474,-1.02443872E+01
2021-04-14 05:21:42.105847,-1.02443866E+01
2021-04-14 05:21:46.159985,-1.02443879E+01
2021-04-14 05:21:50.214218,-1.02443871E+01
2021-04-14 05:21:54.268651,-1.02443871E+01
2021-04-14 05:21:58.322900,-1.02443873E+01
2021-04-14 05:22:02.377380,-1.02443883E+01
2021-04-14 05:22:06.431601,-1.02443881E+01
2021-04-14 05:22:10.485856,-1.02443879E+01
2021-04-14 05:22:14.540193,-1.02443882E+01
2021-04-14 05:22:18.594780,-1.02443880E+01
2021-04-14 05:22:22.649018,-1.02443873E+01
2021-04-14 05:22:26.703136,-1.02443871E+01
2021-04-14 05:22:30.757557,-1.02443880E+01
2021-04-14 05:22:34.811716,-1.02443880E+01
2021-04-14 05:22:38.866089,-1.02443881E+01
2021-04-14 05:22:42.920168,-1.02443872E+01
2021-04-14 05:22:46.974429,-1.02443879E+01
2021-04-14 05:22:51.028537,-1.02443878E+01
2021-04-14 05:22:55.082789,-1.02443887E+01
2021-04-14 05:22:59.137075,-1.02443877E+01
2021-04-14 05:23:03.191353,-1.02443877E+01
2021-04-14 05:23:07.246130,-1.02443881E+01
2021-04-14 05:23:11.300252,-1.02443883E+01
2021-04-14 05:23:15.354585,-1.02443889E+01
2021-04-14 05:23:19.408809,-1.02443892E+01
2021-04-14 05:23:23.463009,-1.02443874E+01
2021-04-14 05:23:27.517117,-1.02443878E+01
2021-04-14 05:23:31.571235,-1.02443865E+01
2021-04-14 05:23:35.625502,-1.02443876E+01
2021-04-14 05:23:39.894108,-1.02443868E+01
2021-04-14 05:23:43.948081,-1.02443878E+01
2021-04-14 05:23:48.002006,-1.02443876E+01
2021-04-14 05:23:52.056054,-1.02443876E+01
2021-04-14 05:23:56.109966,-1.02443882E+01
2021-04-14 05:24:00.164056,-1.02443864E+01
2021-04-14 05:24:04.218144,-1.02443874E+01
2021-04-14 05:24:08.272343,-1.02443883E+01
2021-04-14 05:24:12.326178,-1.02443881E+01
2021-04-14 05:24:16.380074,-1.02443880E+01
2021-04-14 05:24:20.434137,-1.02443862E+01
2021-04-14 05:24:24.488215,-1.02443867E+01
2021-04-14 05:24:28.542205,-1.02443874E+01
2021-04-14 05:24:32.678302,-1.02443875E+01
2021-04-14 05:24:36.732102,-1.02443872E+01
2021-04-14 05:24:40.786057,-1.02443870E+01
2021-04-14 05:24:44.839932,-1.02443869E+01
2021-04-14 05:24:48.894038,-1.02443879E+01
2021-04-14 05:24:52.947876,-1.02443876E+01
2021-04-14 05:24:57.002004,-1.02443880E+01
2021-04-14 05:25:01.135170,-1.02443878E+01
2021-04-14 05:25:05.188893,-1.02443873E+01
2021-04-14 05:25:09.242885,-1.02443870E+01
2021-04-14 05:25:13.297120,-1.02443876E+01
2021-04-14 05:25:17.351352,-1.02443877E+01
2021-04-14 05:25:21.405075,-1.02443873E+01
2021-04-14 05:25:25.458900,-1.02443873E+01
2021-04-14 05:25:29.513055,-1.02443876E+01
2021-04-14 05:25:33.566560,-1.02443880E+01
2021-04-14 05:25:37.619504,-1.02443877E+01
2021-04-14 05:25:41.672936,-1.02443875E+01
2021-04-14 05:25:45.727145,-1.02443879E+01
2021-04-14 05:25:49.781598,-1.02443878E+01
2021-04-14 05:25:53.836121,-1.02443881E+01
2021-04-14 05:25:57.890553,-1.02443882E+01
2021-04-14 05:26:01.944722,-1.02443875E+01
2021-04-14 05:26:05.998935,-1.02443881E+01
2021-04-14 05:26:10.053208,-1.02443876E+01
2021-04-14 05:26:14.107369,-1.02443874E+01
2021-04-14 05:26:18.161545,-1.02443864E+01
2021-04-14 05:26:22.215670,-1.02443873E+01
2021-04-14 05:26:26.270061,-1.02443872E+01
2021-04-14 05:26:30.324337,-1.02443878E+01
2021-04-14 05:26:34.378787,-1.02443884E+01
2021-04-14 05:26:38.432974,-1.02443867E+01
2021-04-14 05:26:42.487113,-1.02443870E+01
2021-04-14 05:26:46.620407,-1.02443874E+01
2021-04-14 05:26:50.674629,-1.02443874E+01
2021-04-14 05:26:54.728964,-1.02443874E+01
2021-04-14 05:26:58.783111,-1.02443866E+01
2021-04-14 05:27:02.837473,-1.02443872E+01
2021-04-14 05:27:06.891824,-1.02443877E+01
2021-04-14 05:27:10.946314,-1.02443873E+01
2021-04-14 05:27:15.000571,-1.02443874E+01
2021-04-14 05:27:19.054962,-1.02443861E+01
2021-04-14 05:27:23.109061,-1.02443863E+01
2021-04-14 05:27:27.163398,-1.02443860E+01
2021-04-14 05:27:31.217379,-1.02443863E+01
2021-04-14 05:27:35.271233,-1.02443874E+01
2021-04-14 05:27:39.325187,-1.02443868E+01
2021-04-14 05:27:43.379242,-1.02443874E+01
2021-04-14 05:27:47.433332,-1.02443868E+01
2021-04-14 05:27:51.487235,-1.02443869E+01
2021-04-14 05:27:55.541179,-1.02443877E+01
2021-04-14 05:27:59.595001,-1.02443866E+01
2021-04-14 05:28:03.648972,-1.02443870E+01
2021-04-14 05:28:07.703016,-1.02443864E+01
2021-04-14 05:28:11.756877,-1.02443869E+01
2021-04-14 05:28:15.810743,-1.02443866E+01
2021-04-14 05:28:19.864984,-1.02443860E+01
2021-04-14 05:28:23.919558,-1.02443872E+01
2021-04-14 05:28:27.973835,-1.02443868E+01
2021-04-14 05:28:32.111298,-1.02443866E+01
2021-04-14 05:28:36.165496,-1.02443865E+01
2021-04-14 05:28:40.219789,-1.02443859E+01
2021-04-14 05:28:44.274373,-1.02443868E+01
2021-04-14 05:28:48.328417,-1.02443861E+01
2021-04-14 05:28:52.382317,-1.02443872E+01
2021-04-14 05:28:56.436333,-1.02443867E+01
2021-04-14 05:29:00.490965,-1.02443866E+01
2021-04-14 05:29:04.545197,-1.02443860E+01
2021-04-14 05:29:08.599337,-1.02443858E+01
2021-04-14 05:29:12.653329,-1.02443864E+01
2021-04-14 05:29:16.707216,-1.02443859E+01
2021-04-14 05:29:20.761164,-1.02443870E+01
2021-04-14 05:29:24.815173,-1.02443869E+01
2021-04-14 05:29:28.868925,-1.02443868E+01
2021-04-14 05:29:32.922885,-1.02443866E+01
2021-04-14 05:29:36.977113,-1.02443866E+01
2021-04-14 05:29:41.031256,-1.02443868E+01
2021-04-14 05:29:45.085240,-1.02443876E+01
2021-04-14 05:29:49.139205,-1.02443877E+01
2021-04-14 05:29:53.193047,-1.02443869E+01
2021-04-14 05:29:57.247020,-1.02443866E+01
2021-04-14 05:30:01.300894,-1.02443867E+01
2021-04-14 05:30:05.354722,-1.02443875E+01
2021-04-14 05:30:09.408848,-1.02443863E+01
2021-04-14 05:30:13.462778,-1.02443869E+01
2021-04-14 05:30:17.516675,-1.02443863E+01
2021-04-14 05:30:21.570766,-1.02443871E+01
2021-04-14 05:30:25.704137,-1.02443878E+01
2021-04-14 05:30:29.758036,-1.02443870E+01
2021-04-14 05:30:33.811797,-1.02443871E+01
2021-04-14 05:30:37.865883,-1.02443859E+01
2021-04-14 05:30:41.919805,-1.02443872E+01
2021-04-14 05:30:45.973803,-1.02443871E+01
2021-04-14 05:30:50.027639,-1.02443866E+01
2021-04-14 05:30:54.081548,-1.02443869E+01
2021-04-14 05:30:58.135505,-1.02443862E+01
2021-04-14 05:31:02.189358,-1.02443863E+01
2021-04-14 05:31:06.243269,-1.02443864E+01
2021-04-14 05:31:10.297097,-1.02443867E+01
2021-04-14 05:31:14.351299,-1.02443861E+01
2021-04-14 05:31:18.405082,-1.02443856E+01
2021-04-14 05:31:22.458889,-1.02443863E+01
2021-04-14 05:31:26.512870,-1.02443857E+01
2021-04-14 05:31:30.566791,-1.02443868E+01
2021-04-14 05:31:34.620714,-1.02443874E+01
2021-04-14 05:31:38.674656,-1.02443862E+01
2021-04-14 05:31:42.728482,-1.02443865E+01
2021-04-14 05:31:46.784008,-1.02443855E+01
2021-04-14 05:31:50.840153,-1.02443855E+01
2021-04-14 05:31:54.895494,-1.02443856E+01
2021-04-14 05:31:58.949467,-1.02443851E+01
2021-04-14 05:32:03.003701,-1.02443862E+01
2021-04-14 05:32:07.057896,-1.02443854E+01
2021-04-14 05:32:11.112199,-1.02443857E+01
2021-04-14 05:32:15.166403,-1.02443861E+01
2021-04-14 05:32:19.220383,-1.02443866E+01
2021-04-14 05:32:23.274738,-1.02443879E+01
2021-04-14 05:32:27.328730,-1.02443873E+01
2021-04-14 05:32:31.382907,-1.02443865E+01
2021-04-14 05:32:35.437034,-1.02443871E+01
2021-04-14 05:32:39.491287,-1.02443874E+01
2021-04-14 05:32:43.545420,-1.02443865E+01
2021-04-14 05:32:47.599459,-1.02443873E+01
2021-04-14 05:32:51.653629,-1.02443881E+01
2021-04-14 05:32:55.707904,-1.02443874E+01
2021-04-14 05:32:59.762081,-1.02443869E+01
2021-04-14 05:33:03.816221,-1.02443868E+01
2021-04-14 05:33:07.870400,-1.02443863E+01
2021-04-14 05:33:11.924549,-1.02443877E+01
2021-04-14 05:33:15.978795,-1.02443876E+01
2021-04-14 05:33:20.032976,-1.02443867E+01
2021-04-14 05:33:24.165640,-1.02443875E+01
2021-04-14 05:33:28.219729,-1.02443871E+01
2021-04-14 05:33:32.274073,-1.02443875E+01
2021-04-14 05:33:36.327982,-1.02443864E+01
2021-04-14 05:33:40.382165,-1.02443866E+01
2021-04-14 05:33:44.436377,-1.02443862E+01
2021-04-14 05:33:48.490467,-1.02443868E+01
2021-04-14 05:33:52.544475,-1.02443864E+01
2021-04-14 05:33:56.598536,-1.02443861E+01
2021-04-14 05:34:00.652453,-1.02443867E+01
2021-04-14 05:34:04.706576,-1.02443863E+01
2021-04-14 05:34:08.760571,-1.02443865E+01
2021-04-14 05:34:12.814666,-1.02443872E+01
2021-04-14 05:34:16.868663,-1.02443868E+01
2021-04-14 05:34:20.923021,-1.02443868E+01
2021-04-14 05:34:24.977042,-1.02443862E+01
2021-04-14 05:34:29.114467,-1.02443863E+01
2021-04-14 05:34:33.168707,-1.02443871E+01
2021-04-14 05:34:37.223218,-1.02443870E+01
2021-04-14 05:34:41.277238,-1.02443873E+01
2021-04-14 05:34:45.331288,-1.02443860E+01
2021-04-14 05:34:49.385297,-1.02443868E+01
2021-04-14 05:34:53.439860,-1.02443864E+01
2021-04-14 05:34:57.494227,-1.02443857E+01
2021-04-14 05:35:01.548232,-1.02443861E+01
2021-04-14 05:35:05.602504,-1.02443851E+01
2021-04-14 05:35:09.656587,-1.02443862E+01
2021-04-14 05:35:13.711011,-1.02443871E+01
2021-04-14 05:35:17.765118,-1.02443875E+01
2021-04-14 05:35:21.819698,-1.02443866E+01
2021-04-14 05:35:25.874026,-1.02443863E+01
2021-04-14 05:35:29.928265,-1.02443871E+01
2021-04-14 05:35:33.982469,-1.02443868E+01
2021-04-14 05:35:38.036401,-1.02443884E+01
2021-04-14 05:35:42.090660,-1.02443875E+01
2021-04-14 05:35:46.144679,-1.02443878E+01
2021-04-14 05:35:50.198804,-1.02443878E+01
2021-04-14 05:35:54.252972,-1.02443869E+01
2021-04-14 05:35:58.307102,-1.02443871E+01
2021-04-14 05:36:02.361129,-1.02443870E+01
2021-04-14 05:36:06.415184,-1.02443860E+01
2021-04-14 05:36:10.469333,-1.02443876E+01
2021-04-14 05:36:14.523324,-1.02443863E+01
2021-04-14 05:36:18.577320,-1.02443866E+01
2021-04-14 05:36:22.632316,-1.02443858E+01
2021-04-14 05:36:26.686498,-1.02443858E+01
2021-04-14 05:36:30.740383,-1.02443873E+01
2021-04-14 05:36:34.794510,-1.02443864E+01
2021-04-14 05:36:38.848464,-1.02443862E+01
2021-04-14 05:36:42.902774,-1.02443869E+01
2021-04-14 05:36:46.956661,-1.02443863E+01
2021-04-14 05:36:51.010669,-1.02443867E+01
2021-04-14 05:36:55.064718,-1.02443872E+01
2021-04-14 05:36:59.118835,-1.02443872E+01
2021-04-14 05:37:03.172793,-1.02443874E+01
2021-04-14 05:37:07.226773,-1.02443870E+01
2021-04-14 05:37:11.280712,-1.02443873E+01
2021-04-14 05:37:15.334948,-1.02443870E+01
2021-04-14 05:37:19.388945,-1.02443875E+01
2021-04-14 05:37:23.524937,-1.02443881E+01
2021-04-14 05:37:27.579122,-1.02443874E+01
2021-04-14 05:37:31.633306,-1.02443873E+01
2021-04-14 05:37:35.687274,-1.02443869E+01
2021-04-14 05:37:39.741290,-1.02443879E+01
2021-04-14 05:37:43.795316,-1.02443866E+01
2021-04-14 05:37:47.849185,-1.02443870E+01
2021-04-14 05:37:51.903364,-1.02443863E+01
2021-04-14 05:37:55.957422,-1.02443872E+01
2021-04-14 05:38:00.011512,-1.02443879E+01
2021-04-14 05:38:04.065593,-1.02443875E+01
2021-04-14 05:38:08.119692,-1.02443880E+01
2021-04-14 05:38:12.173685,-1.02443880E+01
2021-04-14 05:38:16.227689,-1.02443870E+01
2021-04-14 05:38:20.282105,-1.02443870E+01
2021-04-14 05:38:24.336010,-1.02443873E+01
2021-04-14 05:38:28.389862,-1.02443875E+01
2021-04-14 05:38:32.443591,-1.02443869E+01
2021-04-14 05:38:36.497553,-1.02443876E+01
2021-04-14 05:38:40.551274,-1.02443878E+01
2021-04-14 05:38:44.605151,-1.02443865E+01
2021-04-14 05:38:48.658878,-1.02443875E+01
2021-04-14 05:38:52.712633,-1.02443875E+01
2021-04-14 05:38:56.766569,-1.02443869E+01
2021-04-14 05:39:00.820626,-1.02443869E+01
2021-04-14 05:39:04.874586,-1.02443874E+01
2021-04-14 05:39:08.928540,-1.02443880E+01
2021-04-14 05:39:12.982569,-1.02443868E+01
2021-04-14 05:39:17.036316,-1.02443861E+01
2021-04-14 05:39:21.172593,-1.02443870E+01
2021-04-14 05:39:25.226542,-1.02443867E+01
2021-04-14 05:39:29.280500,-1.02443867E+01
2021-04-14 05:39:33.334464,-1.02443863E+01
2021-04-14 05:39:37.388785,-1.02443873E+01
2021-04-14 05:39:41.442606,-1.02443877E+01
2021-04-14 05:39:45.579870,-1.02443873E+01
2021-04-14 05:39:49.633961,-1.02443868E+01
2021-04-14 05:39:53.687823,-1.02443864E+01
2021-04-14 05:39:57.741896,-1.02443875E+01
2021-04-14 05:40:01.795883,-1.02443857E+01
2021-04-14 05:40:05.849842,-1.02443853E+01
2021-04-14 05:40:09.984968,-1.02443862E+01
2021-04-14 05:40:14.038942,-1.02443857E+01
2021-04-14 05:40:18.092713,-1.02443856E+01
2021-04-14 05:40:22.146609,-1.02443850E+01
2021-04-14 05:40:26.200418,-1.02443862E+01
2021-04-14 05:40:30.254356,-1.02443862E+01
2021-04-14 05:40:34.308274,-1.02443869E+01
2021-04-14 05:40:38.362380,-1.02443864E+01
2021-04-14 05:40:42.416267,-1.02443865E+01
2021-04-14 05:40:46.470315,-1.02443863E+01
2021-04-14 05:40:50.524163,-1.02443866E+01
2021-04-14 05:40:54.578314,-1.02443854E+01
2021-04-14 05:40:58.632096,-1.02443859E+01
2021-04-14 05:41:02.686204,-1.02443860E+01
2021-04-14 05:41:07.010231,-1.02443856E+01
2021-04-14 05:41:11.064067,-1.02443862E+01
2021-04-14 05:41:15.117930,-1.02443864E+01
2021-04-14 05:41:19.171809,-1.02443867E+01
2021-04-14 05:41:23.225616,-1.02443864E+01
2021-04-14 05:41:27.279431,-1.02443869E+01
2021-04-14 05:41:31.333349,-1.02443866E+01
2021-04-14 05:41:35.387295,-1.02443875E+01
2021-04-14 05:41:39.441081,-1.02443873E+01
2021-04-14 05:41:43.495100,-1.02443869E+01
2021-04-14 05:41:47.549094,-1.02443869E+01
2021-04-14 05:41:51.602964,-1.02443870E+01
2021-04-14 05:41:55.656982,-1.02443874E+01
2021-04-14 05:41:59.710952,-1.02443875E+01
2021-04-14 05:42:03.764937,-1.02443875E+01
2021-04-14 05:42:07.818871,-1.02443880E+01
2021-04-14 05:42:11.872577,-1.02443876E+01
2021-04-14 05:42:15.926434,-1.02443889E+01
2021-04-14 05:42:19.980197,-1.02443893E+01
2021-04-14 05:42:24.034327,-1.02443873E+01
2021-04-14 05:42:28.088241,-1.02443876E+01
2021-04-14 05:42:32.142295,-1.02443878E+01
2021-04-14 05:42:36.196112,-1.02443878E+01
2021-04-14 05:42:40.250117,-1.02443879E+01
2021-04-14 05:42:44.304047,-1.02443879E+01
2021-04-14 05:42:48.358098,-1.02443876E+01
2021-04-14 05:42:52.412022,-1.02443879E+01
2021-04-14 05:42:56.465882,-1.02443878E+01
2021-04-14 05:43:00.520010,-1.02443882E+01
2021-04-14 05:43:04.573984,-1.02443886E+01
2021-04-14 05:43:08.627832,-1.02443883E+01
2021-04-14 05:43:12.681580,-1.02443872E+01
2021-04-14 05:43:16.735333,-1.02443874E+01
2021-04-14 05:43:20.868580,-1.02443878E+01
2021-04-14 05:43:24.922463,-1.02443880E+01
2021-04-14 05:43:28.976150,-1.02443881E+01
2021-04-14 05:43:33.030152,-1.02443876E+01
2021-04-14 05:43:37.083902,-1.02443867E+01
2021-04-14 05:43:41.137827,-1.02443856E+01
2021-04-14 05:43:45.191636,-1.02443860E+01
2021-04-14 05:43:49.245320,-1.02443863E+01
2021-04-14 05:43:53.299212,-1.02443850E+01
2021-04-14 05:43:57.353151,-1.02443865E+01
2021-04-14 05:44:01.407122,-1.02443859E+01
2021-04-14 05:44:05.461222,-1.02443863E+01
2021-04-14 05:44:09.515080,-1.02443858E+01
2021-04-14 05:44:13.569007,-1.02443867E+01
2021-04-14 05:44:17.623013,-1.02443874E+01
2021-04-14 05:44:21.676730,-1.02443871E+01
2021-04-14 05:44:25.730743,-1.02443869E+01
2021-04-14 05:44:29.784607,-1.02443872E+01
2021-04-14 05:44:33.838606,-1.02443871E+01
2021-04-14 05:44:37.892554,-1.02443865E+01
2021-04-14 05:44:41.946550,-1.02443861E+01
2021-04-14 05:44:46.000320,-1.02443865E+01
2021-04-14 05:44:50.054384,-1.02443860E+01
2021-04-14 05:44:54.108519,-1.02443868E+01
2021-04-14 05:44:58.162444,-1.02443865E+01
2021-04-14 05:45:02.216250,-1.02443866E+01
2021-04-14 05:45:06.271082,-1.02443873E+01
2021-04-14 05:45:10.325589,-1.02443863E+01
2021-04-14 05:45:14.379552,-1.02443878E+01
2021-04-14 05:45:18.433559,-1.02443871E+01
2021-04-14 05:45:22.487438,-1.02443869E+01
2021-04-14 05:45:26.541325,-1.02443875E+01
2021-04-14 05:45:30.595229,-1.02443870E+01
2021-04-14 05:45:34.649061,-1.02443877E+01
2021-04-14 05:45:38.703087,-1.02443869E+01
2021-04-14 05:45:42.757007,-1.02443863E+01
2021-04-14 05:45:46.810813,-1.02443868E+01
2021-04-14 05:45:50.864680,-1.02443870E+01
2021-04-14 05:45:54.918624,-1.02443869E+01
2021-04-14 05:45:58.972483,-1.02443869E+01
2021-04-14 05:46:03.105317,-1.02443875E+01
2021-04-14 05:46:07.159280,-1.02443876E+01
2021-04-14 05:46:11.213060,-1.02443867E+01
2021-04-14 05:46:15.267132,-1.02443876E+01
2021-04-14 05:46:19.322972,-1.02443875E+01
2021-04-14 05:46:23.379034,-1.02443878E+01
2021-04-14 05:46:27.434845,-1.02443873E+01
2021-04-14 05:46:31.490573,-1.02443871E+01
2021-04-14 05:46:35.546679,-1.02443867E+01
2021-04-14 05:46:39.602348,-1.02443872E+01
2021-04-14 05:46:43.658576,-1.02443874E+01
2021-04-14 05:46:47.714693,-1.02443876E+01
2021-04-14 05:46:51.770608,-1.02443875E+01
2021-04-14 05:46:55.906678,-1.02443875E+01
2021-04-14 05:46:59.962440,-1.02443872E+01
2021-04-14 05:47:04.018426,-1.02443878E+01
2021-04-14 05:47:08.074236,-1.02443878E+01
2021-04-14 05:47:12.130063,-1.02443870E+01
2021-04-14 05:47:16.185847,-1.02443876E+01
2021-04-14 05:47:20.241489,-1.02443876E+01
2021-04-14 05:47:24.297233,-1.02443876E+01
2021-04-14 05:47:28.433432,-1.02443878E+01
2021-04-14 05:47:32.489087,-1.02443872E+01
2021-04-14 05:47:36.544989,-1.02443874E+01
2021-04-14 05:47:40.601398,-1.02443869E+01
2021-04-14 05:47:44.657459,-1.02443870E+01
2021-04-14 05:47:48.713583,-1.02443875E+01
2021-04-14 05:47:52.769401,-1.02443872E+01
2021-04-14 05:47:56.825282,-1.02443870E+01
